,TimeStamp,VMID,MinCPU,MaxCPU,AvgCPU,subscriptionid,vmcreated,vmdeleted,lifetime,time_relative_seconds,lifetime_seconds,MaxCPU_so_far
311,93300,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.5497053,6.403567,3.9852507,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,93300.0,1729500,86.68335
312,93600,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.5851321,21.402922,5.244369,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,93600.0,1729500,86.68335
313,93900,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.5183494,5.3695107,3.5344799,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,93900.0,1729500,86.68335
314,94200,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.9620228,61.30763,17.26303,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,94200.0,1729500,86.68335
315,94500,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.637365,4.766081,3.7203822,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,94500.0,1729500,86.68335
316,94800,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,3.0220883,6.582553,4.282983,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,94800.0,1729500,86.68335
317,95100,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,3.2264035,5.50266,4.202686,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,95100.0,1729500,86.68335
318,95400,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.647128,6.1679673,3.7969327,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,95400.0,1729500,86.68335
319,95700,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.580897,4.6527443,3.5878575,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,95700.0,1729500,86.68335
320,96000,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.716528,5.7216525,3.770146,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,96000.0,1729500,86.68335
321,96300,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.6191716,4.6979346,3.6043727,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,96300.0,1729500,86.68335
322,96600,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.9040737,5.791775,3.9148571,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,96600.0,1729500,86.68335
323,96900,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.633762,7.7600408,4.836586,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,96900.0,1729500,86.68335
324,97200,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.4444723,5.2010183,3.670141,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,97200.0,1729500,86.68335
325,97500,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.618075,5.7785106,3.5635352,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,97500.0,1729500,86.68335
326,97800,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.635743,5.2294283,3.6319876,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,97800.0,1729500,86.68335
327,98100,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7665677,4.7549934,3.635697,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,98100.0,1729500,86.68335
328,98400,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.917845,5.830619,3.636028,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,98400.0,1729500,86.68335
329,98700,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.1543603,4.5771837,3.685504,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,98700.0,1729500,86.68335
330,99000,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.4165947,5.3836255,3.542337,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,99000.0,1729500,86.68335
331,99300,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.4613807,4.958392,3.6968062,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,99300.0,1729500,86.68335
332,99600,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.8380575,5.1454763,3.7296016,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,99600.0,1729500,86.68335
333,99900,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7948716,4.620132,3.5585654,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,99900.0,1729500,86.68335
334,100200,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,3.1096282,5.6833634,3.7424524,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,100200.0,1729500,86.68335
335,100500,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7206395,7.5280056,4.862648,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,100500.0,1729500,86.68335
336,100800,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7536428,5.519352,3.7923832,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,100800.0,1729500,86.68335
337,101100,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.2446144,4.5847273,3.5051599,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,101100.0,1729500,86.68335
338,101400,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7099109,6.3430204,3.8880675,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,101400.0,1729500,86.68335
339,101700,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.5380216,4.2373405,3.3920238,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,101700.0,1729500,86.68335
340,102000,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.2304108,5.57496,3.8106153,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,102000.0,1729500,86.68335
341,102300,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.4252808,4.2803144,3.442231,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,102300.0,1729500,86.68335
342,102600,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.7724323,5.309645,3.8412583,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,102600.0,1729500,86.68335
343,102900,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.57039,26.755344,5.389426,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,102900.0,1729500,86.68335
344,103200,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.830541,5.81541,3.9284549,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,103200.0,1729500,86.68335
345,103500,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.9652224,4.5429673,3.5227587,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,103500.0,1729500,86.68335
346,103800,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.293552,5.2927732,3.8398364,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,103800.0,1729500,86.68335
347,104100,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.5422683,10.468146,5.1448264,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,104100.0,1729500,86.68335
348,104400,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,3.0444386,5.6201215,3.8669589,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,104400.0,1729500,86.68335
349,104700,QdbZeJFmsJ3euIQ4lwW63NwFEP+QIirT4QbI0jEGr4dpkOet8p3iQSHAEm1gKWnR,2.6607714,4.238106,3.4253223,V0AP5z7oYKG/61mTS4S5joIMjTvhUv2z3WcosKIGSDxEbQw3fKkeb7MScY65MH/m,0,1729500,480.4166666666667,104700.0,1729500,86.68335
